<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
EURRUB;60;20180330;170000;70.7900000;70.7960000;70.5870000;70.6421000;430
EURRUB;60;20180330;180000;70.6900000;70.6900000;70.5040000;70.5569000;433
EURRUB;60;20180330;190000;70.5720000;70.6040000;70.4470000;70.4990000;413
EURRUB;60;20180330;200000;70.5060000;70.5470000;70.2680000;70.3310000;404
EURRUB;60;20180330;210000;70.3670000;70.3750000;70.2000000;70.3110000;364
EURRUB;60;20180330;220000;70.3290000;70.3820000;70.1960000;70.2667000;322
EURRUB;60;20180330;230000;70.3250000;70.3280000;70.2248000;70.3264000;130
EURRUB;60;20180331;000000;70.3570000;70.7026000;70.3156000;70.6709000;126
EURRUB;60;20180331;010000;70.7500000;70.7500000;70.4160000;70.4160000;8
EURRUB;60;20180401;230000;70.2280000;70.5140000;70.2280000;70.4860000;12
EURRUB;60;20180402;000000;70.4860000;70.4898000;70.4750000;70.4820000;7
EURRUB;60;20180402;010000;70.4600000;70.5920000;70.4488000;70.4488000;35
EURRUB;60;20180402;020000;70.4600000;70.5520000;70.4205000;70.5399000;118
EURRUB;60;20180402;030000;70.5430000;70.5538000;70.3640000;70.4212000;127
EURRUB;60;20180402;040000;70.4240000;70.4581000;70.3694000;70.4002000;128
EURRUB;60;20180402;050000;70.4090000;70.4540000;70.4042000;70.4391000;128
EURRUB;60;20180402;060000;70.4520000;70.4697000;70.4114000;70.4294000;127
EURRUB;60;20180402;070000;70.4420000;70.4440000;70.3920000;70.4027000;125
EURRUB;60;20180402;080000;70.4130000;70.4340000;70.3980000;70.4100000;126
EURRUB;60;20180402;090000;70.4140000;70.4957000;70.4081000;70.4384000;125
EURRUB;60;20180402;100000;70.4570000;70.5780000;70.3665000;70.4880000;134
EURRUB;60;20180402;110000;70.4850000;70.6910000;70.4180000;70.6380000;1081
EURRUB;60;20180402;120000;70.6660000;70.7030000;70.5740000;70.6760000;741
EURRUB;60;20180402;130000;70.6740000;70.7760000;70.6300000;70.7280000;835
EURRUB;60;20180402;140000;70.7630000;70.7640000;70.6600000;70.6940000;539
EURRUB;60;20180402;150000;70.7240000;70.8160000;70.6790000;70.8120000;1853
EURRUB;60;20180402;160000;70.8140000;70.9280000;70.7540000;70.9280000;3466
EURRUB;60;20180402;170000;70.9280000;71.0080000;70.7420000;70.7970000;3414
EURRUB;60;20180402;180000;70.8020000;70.9140000;70.7645000;70.8750000;3880
EURRUB;60;20180402;190000;70.8810000;70.8890000;70.7205000;70.7640000;5325
EURRUB;60;20180402;200000;70.7680000;70.8270000;70.6686000;70.7340000;3901
EURRUB;60;20180402;210000;70.7340000;70.8810000;70.6782000;70.8245000;448
EURRUB;60;20180402;220000;70.8580000;70.8830000;70.7743000;70.7976000;424
EURRUB;60;20180402;230000;70.8230000;70.8510000;70.7715000;70.8090000;290
EURRUB;60;20180403;000000;70.8480000;70.8480000;70.3830000;70.5251000;242
EURRUB;60;20180403;010000;70.4450000;70.7370000;70.3840000;70.7248000;176
EURRUB;60;20180403;020000;70.7120000;70.7260000;70.3240000;70.4746000;139
EURRUB;60;20180403;030000;70.4830000;70.5620000;70.2900000;70.3929000;187
EURRUB;60;20180403;040000;70.4480000;70.6300000;70.2900000;70.5749000;199
EURRUB;60;20180403;050000;70.5960000;70.6100000;70.4400000;70.6049000;200
EURRUB;60;20180403;060000;70.6140000;70.6480000;70.5030000;70.6307000;186
EURRUB;60;20180403;070000;70.6490000;70.6620000;70.5170000;70.6171000;185
EURRUB;60;20180403;080000;70.6400000;70.6800000;70.5140000;70.5740000;168
EURRUB;60;20180403;090000;70.6790000;70.6844000;70.5390000;70.6621000;209
EURRUB;60;20180403;100000;70.6490000;70.8880000;70.5550000;70.8401000;222
EURRUB;60;20180403;110000;70.8420000;70.9820000;70.7510000;70.8930000;7087
EURRUB;60;20180403;120000;70.9060000;70.9610000;70.7700000;70.8310000;6913
EURRUB;60;20180403;130000;70.8300000;70.8720000;70.7590000;70.8650000;6412
EURRUB;60;20180403;140000;70.8610000;70.9050000;70.7000000;70.7550000;6003
EURRUB;60;20180403;150000;70.7730000;70.9239000;70.6810000;70.8300000;6848
EURRUB;60;20180403;160000;70.8820000;70.9200000;70.6810000;70.7450000;5329
EURRUB;60;20180403;170000;70.7450000;70.7650000;70.5190000;70.6230000;5506
EURRUB;60;20180403;180000;70.6240000;70.7390000;70.5160000;70.6940000;4824
EURRUB;60;20180403;190000;70.6940000;70.7540000;70.5200000;70.7310000;3660
EURRUB;60;20180403;200000;70.7360000;70.7570000;70.6060000;70.6930000;3562
EURRUB;60;20180403;210000;70.7010000;70.7350000;70.5830000;70.6640000;539
EURRUB;60;20180403;220000;70.6950000;70.7500000;70.6010000;70.6970000;540
EURRUB;60;20180403;230000;70.7050000;70.7055000;70.5110000;70.5160000;435
EURRUB;60;20180404;000000;70.5850000;70.6766000;70.5170000;70.6647000;560
EURRUB;60;20180404;010000;70.6610000;70.7100000;70.5930000;70.6220000;138
EURRUB;60;20180404;020000;70.7070000;70.7070000;70.6190000;70.6757000;119
EURRUB;60;20180404;030000;70.6690000;70.7309000;70.6160000;70.7249000;185
EURRUB;60;20180404;040000;70.7200000;70.7289000;70.6430000;70.6922000;221
EURRUB;60;20180404;050000;70.7090000;70.7090000;70.5420000;70.6489000;226
EURRUB;60;20180404;060000;70.6360000;70.6701000;70.5390000;70.6330000;215
EURRUB;60;20180404;070000;70.6300000;70.6486000;70.5180000;70.6463000;209
EURRUB;60;20180404;080000;70.6370000;70.6550000;70.5280000;70.5300000;173
EURRUB;60;20180404;090000;70.5850000;70.6610000;70.2180000;70.5650000;228
EURRUB;60;20180404;100000;70.6450000;70.7780000;70.5300000;70.7360000;1522
EURRUB;60;20180404;110000;70.7360000;70.9950000;70.6200000;70.9390000;6255
EURRUB;60;20180404;120000;70.9940000;71.2200000;70.9190000;71.1100000;6686
EURRUB;60;20180404;130000;71.1100000;71.1590000;70.9900000;71.0480000;3870
EURRUB;60;20180404;140000;71.0500000;71.1250000;70.9460000;71.0470000;5946
EURRUB;60;20180404;150000;71.0480000;71.0680000;70.9040000;71.0030000;6308
EURRUB;60;20180404;160000;71.0030000;71.0110000;70.8480000;70.9900000;7507
EURRUB;60;20180404;170000;70.9950000;71.0680000;70.9030000;71.0210000;7706
EURRUB;60;20180404;180000;71.0280000;71.0850000;70.7010000;70.8230000;8297
EURRUB;60;20180404;190000;70.8230000;70.8910000;70.6240000;70.7290000;6451
EURRUB;60;20180404;200000;70.7470000;70.7485000;70.5260000;70.6350000;4517
EURRUB;60;20180404;210000;70.6480000;70.7234000;70.5510000;70.6208000;558
EURRUB;60;20180404;220000;70.6400000;70.6450000;70.4720000;70.4900000;560
EURRUB;60;20180404;230000;70.5580000;70.5877000;70.4280000;70.4790000;397
EURRUB;60;20180405;000000;70.5450000;70.5480000;70.4390000;70.5034000;351
EURRUB;60;20180405;010000;70.4940000;70.5470000;70.4140000;70.5150000;143
EURRUB;60;20180405;020000;70.5470000;70.5640000;70.4260000;70.5287000;148
EURRUB;60;20180405;030000;70.5470000;70.5580000;70.4350000;70.5351000;153
EURRUB;60;20180405;040000;70.5610000;70.5740000;70.4540000;70.5442000;199
EURRUB;60;20180405;050000;70.5550000;70.6170000;70.4420000;70.5543000;194
EURRUB;60;20180405;060000;70.5670000;70.6500000;70.5030000;70.5953000;193
EURRUB;60;20180405;070000;70.6090000;70.6180000;70.4810000;70.5883000;192
EURRUB;60;20180405;080000;70.6030000;70.6084000;70.4670000;70.4730000;194
EURRUB;60;20180405;090000;70.5920000;70.5920000;70.4400000;70.4480000;174
EURRUB;60;20180405;100000;70.5590000;70.6510000;70.4260000;70.5476000;209
EURRUB;60;20180405;110000;70.5800000;70.6080000;70.4580000;70.5970000;7241
EURRUB;60;20180405;120000;70.5970000;70.6430000;70.4920000;70.6270000;5778
EURRUB;60;20180405;130000;70.6270000;70.7270000;70.5500000;70.6360000;6264
EURRUB;60;20180405;140000;70.6610000;70.6660000;70.5140000;70.6610000;5546
EURRUB;60;20180405;150000;70.6700000;70.6730000;70.4920000;70.6150000;5902
EURRUB;60;20180405;160000;70.6520000;70.8000000;70.5060000;70.6630000;8567
EURRUB;60;20180405;170000;70.6630000;70.7080000;70.5270000;70.5900000;8224
EURRUB;60;20180405;180000;70.6040000;70.6900000;70.4310000;70.5560000;8599
EURRUB;60;20180405;190000;70.5560000;70.5720000;70.3970000;70.5440000;6442
EURRUB;60;20180405;200000;70.5630000;70.6660000;70.4700000;70.5530000;5117
EURRUB;60;20180405;210000;70.6040000;70.6040000;70.4240000;70.5640000;554
EURRUB;60;20180405;220000;70.6090000;70.6340000;70.4390000;70.5270000;520
EURRUB;60;20180405;230000;70.5290000;70.6350000;70.4400000;70.5650000;392
EURRUB;60;20180406;000000;70.5790000;70.6340000;70.4920000;70.6062000;344
EURRUB;60;20180406;010000;70.6120000;70.6400000;70.4000000;70.5117000;164
EURRUB;60;20180406;020000;70.5370000;70.5370000;70.3990000;70.4490000;142
EURRUB;60;20180406;030000;70.5290000;70.6716000;70.4350000;70.5070000;221
EURRUB;60;20180406;040000;70.6620000;70.7000000;70.4780000;70.5916000;218
EURRUB;60;20180406;050000;70.6120000;70.7020000;70.4860000;70.6367000;211
EURRUB;60;20180406;060000;70.6250000;70.6600000;70.5070000;70.5230000;193
EURRUB;60;20180406;070000;70.6250000;70.6250000;70.4530000;70.5294000;195
EURRUB;60;20180406;080000;70.5340000;70.6460000;70.4450000;70.5810000;209
EURRUB;60;20180406;090000;70.5920000;70.7060000;70.5040000;70.6490000;228
EURRUB;60;20180406;100000;70.6700000;70.7190000;70.5410000;70.6980000;5659
EURRUB;60;20180406;110000;70.7080000;70.7820000;70.5920000;70.7010000;7817
EURRUB;60;20180406;120000;70.7040000;70.7370000;70.5710000;70.7180000;6962
EURRUB;60;20180406;130000;70.7210000;70.9800000;70.6610000;70.8960000;6608
EURRUB;60;20180406;140000;70.8970000;70.9700000;70.7950000;70.8730000;5739
EURRUB;60;20180406;150000;70.8750000;70.9030000;70.7130000;70.7720000;6176
EURRUB;60;20180406;160000;70.7720000;70.8980000;70.6960000;70.7390000;11944
EURRUB;60;20180406;170000;70.7390000;70.9460000;70.6730000;70.8960000;10202
EURRUB;60;20180406;180000;70.8960000;71.1980000;70.8280000;71.1910000;8036
EURRUB;60;20180406;190000;71.1910000;71.3430000;71.0790000;71.2940000;6060
EURRUB;60;20180406;200000;71.3000000;71.3336000;71.1690000;71.2590000;1540
EURRUB;60;20180406;220000;71.3620000;71.4408000;71.2500000;71.3140000;376
EURRUB;60;20180406;230000;71.3910000;71.4506000;71.2900000;71.3900000;405
EURRUB;60;20180407;000000;71.4070000;71.4280000;71.2540000;71.3460000;389
EURRUB;60;20180407;010000;71.3320000;71.4340000;71.3097000;71.4340000;9
EURRUB;60;20180408;230000;71.3680000;71.3680000;71.3460000;71.3650000;7
EURRUB;60;20180409;000000;71.3770000;71.4000000;71.3390000;71.3679000;28
EURRUB;60;20180409;010000;71.3820000;71.3820000;71.3030000;71.3236000;81
EURRUB;60;20180409;020000;71.3200000;71.3330000;71.2250000;71.2260000;166
EURRUB;60;20180409;030000;71.3050000;71.3160000;71.1810000;71.2080000;224
EURRUB;60;20180409;040000;71.2870000;71.3540000;71.1990000;71.3415000;232
EURRUB;60;20180409;050000;71.3450000;71.3580000;71.2490000;71.2500000;238
EURRUB;60;20180409;060000;71.3420000;71.3460000;71.2160000;71.3351000;205
EURRUB;60;20180409;070000;71.3390000;71.3460000;71.1940000;71.1940000;223
EURRUB;60;20180409;080000;71.2670000;71.3620000;71.1910000;71.2720000;203
EURRUB;60;20180409;090000;71.3420000;71.3549000;71.2360000;71.2720000;176
EURRUB;60;20180409;100000;71.3380000;71.3972000;71.2500000;71.3860000;2199
EURRUB;60;20180409;110000;71.4080000;72.0770000;71.3520000;71.9550000;10224
EURRUB;60;20180409;120000;71.9490000;72.2770000;71.9000000;72.1840000;7151
EURRUB;60;20180409;130000;72.1840000;72.8590000;72.1300000;72.8550000;8370
EURRUB;60;20180409;140000;72.8610000;73.3680000;72.8290000;73.3130000;8782
EURRUB;60;20180409;150000;73.3090000;73.7170000;73.2100000;73.6610000;8125
EURRUB;60;20180409;160000;73.6720000;74.1770000;73.3580000;73.8760000;9401
EURRUB;60;20180409;170000;73.8760000;74.3150000;73.8270000;74.2960000;6421
EURRUB;60;20180409;180000;74.2960000;74.5820000;74.0930000;74.2110000;7415
EURRUB;60;20180409;190000;74.2010000;74.2010000;73.8300000;73.9360000;2206
EURRUB;60;20180409;200000;73.9440000;74.4830000;73.8580000;74.4332000;1398
EURRUB;60;20180409;210000;74.4430000;74.4680000;74.1320000;74.2890000;597
EURRUB;60;20180409;220000;74.2960000;74.3450000;74.1320000;74.2550000;563
EURRUB;60;20180409;230000;74.3190000;74.5894000;74.2530000;74.5790000;501
EURRUB;60;20180410;000000;74.5720000;74.6930000;74.3660000;74.4910000;413
EURRUB;60;20180410;010000;74.6820000;74.7340000;74.4880000;74.6120000;149
EURRUB;60;20180410;020000;74.7150000;74.7410000;74.6120000;74.7037000;154
EURRUB;60;20180410;030000;74.7270000;74.7650000;74.6340000;74.7212000;161
EURRUB;60;20180410;040000;74.7380000;74.7760000;74.6340000;74.7388000;218
EURRUB;60;20180410;050000;74.7600000;75.3220000;74.6600000;74.8130000;233
EURRUB;60;20180410;060000;74.8290000;74.8290000;74.6020000;74.7170000;237
EURRUB;60;20180410;070000;74.7140000;74.7174000;74.3600000;74.5660000;220
EURRUB;60;20180410;080000;74.4200000;74.5650000;74.2960000;74.4301000;188
EURRUB;60;20180410;090000;74.4350000;74.4533000;74.1150000;74.2662000;233
EURRUB;60;20180410;100000;74.2720000;74.3770000;74.0540000;74.2757000;249
EURRUB;60;20180410;110000;74.2760000;78.1850000;74.2270000;77.7500000;4301
EURRUB;60;20180410;120000;77.7900000;78.7460000;76.1120000;76.6922000;326
EURRUB;60;20180410;130000;76.7040000;77.5820000;76.4810000;76.8920000;997
EURRUB;60;20180410;140000;76.9960000;77.9840000;76.9010000;77.6000000;2438
EURRUB;60;20180410;150000;77.6660000;77.9640000;77.4490000;77.6470000;4410
EURRUB;60;20180410;160000;77.6810000;77.6810000;76.8340000;77.4980000;1602
EURRUB;60;20180410;170000;77.5480000;78.4430000;77.3950000;78.3370000;344
EURRUB;60;20180410;180000;78.3530000;78.4780000;77.5260000;77.5260000;470
EURRUB;60;20180410;190000;77.6250000;77.8130000;77.2210000;77.3170000;711
EURRUB;60;20180410;200000;77.4180000;77.9113000;77.2870000;77.7113000;809
EURRUB;60;20180410;210000;77.7630000;77.9410000;77.5680000;77.6099000;423
EURRUB;60;20180410;220000;77.6410000;77.8220000;77.4320000;77.6257000;384
EURRUB;60;20180410;230000;77.6660000;77.6890000;77.3660000;77.3690000;311
EURRUB;60;20180411;000000;77.4930000;77.9730000;77.3750000;77.8540000;237
EURRUB;60;20180411;010000;77.9390000;77.9780000;77.7910000;77.7970000;93
EURRUB;60;20180411;020000;77.9270000;77.9480000;77.5330000;77.5330000;156
EURRUB;60;20180411;030000;77.6320000;77.8527000;77.5310000;77.7974000;209
EURRUB;60;20180411;040000;77.7920000;77.8655000;77.6910000;77.7971000;231
EURRUB;60;20180411;050000;77.8190000;78.0190000;77.6970000;77.9834000;220
EURRUB;60;20180411;060000;77.9830000;78.0720000;77.8760000;77.9310000;213
EURRUB;60;20180411;070000;78.0580000;78.3330000;77.9240000;78.1533000;185
EURRUB;60;20180411;080000;78.1750000;78.5430000;77.9620000;78.1287000;198
EURRUB;60;20180411;090000;78.1320000;78.1858000;78.0290000;78.0640000;223
EURRUB;60;20180411;100000;78.1690000;79.3920000;78.0530000;79.0020000;214
EURRUB;60;20180411;110000;78.9690000;80.0400000;78.6040000;78.8860000;3775
EURRUB;60;20180411;120000;78.8930000;79.1220000;78.7580000;78.9600000;6139
EURRUB;60;20180411;130000;78.9770000;79.7830000;78.9090000;79.4990000;5764
EURRUB;60;20180411;140000;79.5320000;79.8325000;79.1250000;79.7970000;5039
EURRUB;60;20180411;150000;79.7300000;80.4760000;79.5700000;79.8590000;1240
EURRUB;60;20180411;160000;79.9050000;80.2190000;79.5840000;79.7030000;5325
EURRUB;60;20180411;170000;79.7490000;80.0890000;79.6710000;79.8200000;469
EURRUB;60;20180411;180000;79.8370000;79.9860000;78.8740000;79.0770000;1148
EURRUB;60;20180411;190000;79.0570000;79.1220000;78.3630000;78.5912000;1024
EURRUB;60;20180411;200000;78.6170000;78.6170000;76.7630000;77.6161000;434
EURRUB;60;20180411;210000;77.6520000;77.6990000;77.0410000;77.1850000;365
EURRUB;60;20180411;220000;77.3100000;77.3100000;77.0100000;77.1860000;362
EURRUB;60;20180411;230000;77.2200000;77.5578000;77.0940000;77.2550000;245
EURRUB;60;20180412;000000;77.3660000;77.5820000;77.1040000;77.1260000;234
EURRUB;60;20180412;010000;77.2520000;77.2520000;77.0160000;77.1654000;130
EURRUB;60;20180412;020000;77.1990000;77.5210000;77.0130000;77.2217000;140
EURRUB;60;20180412;030000;77.2300000;77.2600000;77.0770000;77.2337000;176
EURRUB;60;20180412;040000;77.2460000;77.6070000;77.1120000;77.2979000;216
EURRUB;60;20180412;050000;77.2960000;77.3103000;77.1070000;77.1230000;213
EURRUB;60;20180412;060000;77.2690000;77.2790000;77.0870000;77.0870000;214
EURRUB;60;20180412;070000;77.2540000;77.2568000;77.0350000;77.1516000;215
EURRUB;60;20180412;080000;77.1620000;77.2120000;76.9860000;76.9910000;213
EURRUB;60;20180412;090000;77.1200000;77.1200000;76.8700000;77.0008000;231
EURRUB;60;20180412;100000;77.0390000;77.9859000;76.8700000;77.8450000;202
EURRUB;60;20180412;110000;78.0090000;78.0090000;76.0060000;76.7910000;3247
EURRUB;60;20180412;120000;76.8610000;77.1290000;76.5960000;76.7740000;3685
EURRUB;60;20180412;130000;76.8170000;76.8170000;76.3120000;76.3780000;8581
EURRUB;60;20180412;140000;76.4190000;76.4190000;75.8780000;76.0370000;7551
EURRUB;60;20180412;150000;76.0800000;76.1500000;75.5830000;75.5840000;11263
EURRUB;60;20180412;160000;75.5840000;76.1780000;75.5650000;76.1780000;3290
EURRUB;60;20180412;170000;76.2480000;76.3254000;75.8450000;75.9900000;506
EURRUB;60;20180412;180000;76.0350000;76.1870000;75.7660000;76.0668000;831
EURRUB;60;20180412;190000;76.1050000;76.3440000;75.9360000;76.1090000;949
EURRUB;60;20180412;200000;76.1470000;76.4350000;76.0140000;76.2552000;676
EURRUB;60;20180412;210000;76.2880000;76.5900000;76.1580000;76.4216000;590
EURRUB;60;20180412;220000;76.4520000;76.5230000;76.2500000;76.4200000;481
EURRUB;60;20180412;230000;76.4670000;76.4740000;76.2590000;76.3020000;317
EURRUB;60;20180413;000000;76.3940000;76.4570000;76.1590000;76.1600000;242
EURRUB;60;20180413;010000;76.2970000;76.4460000;76.1620000;76.4142000;130
EURRUB;60;20180413;020000;76.4200000;76.7520000;76.3310000;76.3780000;135
EURRUB;60;20180413;030000;76.4640000;76.5030000;76.3700000;76.4120000;170
EURRUB;60;20180413;040000;76.4910000;76.4910000;76.3390000;76.3520000;226
EURRUB;60;20180413;050000;76.4780000;76.4830000;76.3150000;76.4271000;216
EURRUB;60;20180413;060000;76.4310000;76.4600000;76.3030000;76.4286000;222
EURRUB;60;20180413;070000;76.4510000;76.4533000;76.1320000;76.3025000;194
EURRUB;60;20180413;080000;76.3060000;76.3300000;76.1710000;76.1710000;158
EURRUB;60;20180413;090000;76.2540000;76.2598000;76.0760000;76.0820000;219
EURRUB;60;20180413;100000;76.1580000;76.1900000;75.7660000;75.8220000;204
EURRUB;60;20180413;110000;75.9230000;75.9810000;75.3890000;75.7170000;2944
EURRUB;60;20180413;120000;75.7630000;75.8170000;75.6580000;75.7340000;5516
EURRUB;60;20180413;130000;75.7600000;75.9205000;75.6720000;75.8290000;3095
EURRUB;60;20180413;140000;75.8740000;76.0130000;75.7300000;75.9860000;3358
EURRUB;60;20180413;150000;76.0400000;76.1400000;75.8120000;76.1400000;2562
EURRUB;60;20180413;160000;76.1920000;76.2520000;75.9070000;76.2310000;2248
EURRUB;60;20180413;170000;76.2730000;76.7130000;76.0650000;76.7130000;646
EURRUB;60;20180413;180000;76.7390000;76.7390000;76.0900000;76.4500000;1028
EURRUB;60;20180413;190000;76.4790000;76.5990000;76.1990000;76.2390000;601
EURRUB;60;20180413;200000;76.2760000;76.5430000;76.1880000;76.5360000;664
EURRUB;60;20180413;210000;76.5790000;76.5910000;76.2820000;76.3260000;449
EURRUB;60;20180413;220000;76.4120000;76.5133000;76.3160000;76.4502000;443
EURRUB;60;20180413;230000;76.4850000;76.5570000;76.3810000;76.4590000;364
EURRUB;60;20180414;000000;76.4900000;76.5850000;76.3270000;76.5791000;215
EURRUB;60;20180414;010000;76.6060000;76.6060000;76.4930000;76.4930000;9
EURRUB;60;20180415;230000;76.4590000;76.7820000;76.4590000;76.6830000;12
EURRUB;60;20180416;000000;76.6720000;77.1948000;76.6720000;77.1592000;29
EURRUB;60;20180416;010000;77.1740000;77.6606000;76.3530000;77.3030000;142
EURRUB;60;20180416;020000;77.3580000;77.4350000;77.1510000;77.2310000;170
EURRUB;60;20180416;030000;77.2430000;77.4452000;77.1660000;77.3110000;195
EURRUB;60;20180416;040000;77.4000000;77.6725000;77.3110000;77.6040000;218
EURRUB;60;20180416;050000;77.6940000;77.7590000;77.6150000;77.7080000;218
EURRUB;60;20180416;060000;77.7090000;77.8350000;77.6160000;77.7410000;223
EURRUB;60;20180416;070000;77.8370000;77.8990000;77.7330000;77.8573000;175
EURRUB;60;20180416;080000;77.8640000;77.8640000;77.7030000;77.7260000;181
EURRUB;60;20180416;090000;77.8130000;77.8398000;77.5000000;77.7680000;217
EURRUB;60;20180416;100000;77.8280000;77.8280000;76.8810000;76.9953000;224
EURRUB;60;20180416;110000;76.9960000;77.0724000;76.4910000;76.8870000;6736
EURRUB;60;20180416;120000;76.9110000;77.0370000;76.6600000;76.9270000;7064
EURRUB;60;20180416;130000;76.9590000;76.9720000;76.2080000;76.4680000;6137
EURRUB;60;20180416;140000;76.4920000;76.7456000;76.3530000;76.7300000;5388
EURRUB;60;20180416;150000;76.7300000;76.9750000;76.5710000;76.8800000;5148
EURRUB;60;20180416;160000;76.8890000;77.2660000;76.8050000;77.1250000;4669
EURRUB;60;20180416;170000;77.1780000;77.2457000;77.0240000;77.1008000;579
EURRUB;60;20180416;180000;77.1140000;77.1184000;76.7600000;76.9650000;842
EURRUB;60;20180416;190000;76.9440000;77.0610000;76.7580000;76.9300000;1091
EURRUB;60;20180416;200000;76.9960000;77.0158000;76.7250000;76.9368000;656
EURRUB;60;20180416;210000;76.9220000;76.9290000;76.7720000;76.8540000;416
EURRUB;60;20180416;220000;76.8690000;76.8691000;75.7490000;75.9240000;544
EURRUB;60;20180416;230000;75.9450000;75.9450000;75.4390000;75.5690000;340
EURRUB;60;20180417;000000;75.6812000;75.7850000;75.5290000;75.6550000;297
EURRUB;60;20180417;010000;75.6730000;75.7490000;75.5210000;75.7192000;129
EURRUB;60;20180417;020000;75.7320000;75.8332000;75.6450000;75.8107000;154
EURRUB;60;20180417;030000;75.8080000;75.8531000;75.7220000;75.8471000;174
EURRUB;60;20180417;040000;75.8500000;75.8730000;75.7670000;75.8489000;184
EURRUB;60;20180417;050000;75.8520000;75.8940000;75.7550000;75.7580000;204
EURRUB;60;20180417;060000;75.8380000;75.8790000;75.7310000;75.7830000;192
EURRUB;60;20180417;070000;75.8890000;75.8905000;75.7750000;75.8772000;198
EURRUB;60;20180417;080000;75.8710000;76.0322000;75.7870000;75.9713000;187
EURRUB;60;20180417;090000;75.9760000;75.9760000;75.7270000;75.8913000;216
EURRUB;60;20180417;100000;75.9020000;75.9068000;75.4620000;75.7580000;205
EURRUB;60;20180417;110000;75.7760000;76.1129000;75.3860000;75.9320000;7613
EURRUB;60;20180417;120000;75.9320000;76.4180000;75.8580000;76.1520000;6918
EURRUB;60;20180417;130000;76.1990000;76.2190000;75.8690000;76.1140000;6879
EURRUB;60;20180417;140000;76.1430000;76.1480000;75.9050000;76.0300000;5772
EURRUB;60;20180417;150000;76.0300000;76.2020000;75.9910000;76.1860000;6329
EURRUB;60;20180417;160000;76.2020000;76.5730000;76.0700000;76.3970000;6701
EURRUB;60;20180417;170000;76.4520000;76.4570000;75.9160000;75.9920000;1061
EURRUB;60;20180417;180000;76.0000000;76.2330000;75.8260000;75.9480000;1155
EURRUB;60;20180417;190000;75.8870000;76.0010000;75.7770000;75.8991000;1285
EURRUB;60;20180417;200000;75.9060000;76.4720000;75.8180000;76.3800000;1577
EURRUB;60;20180417;210000;76.4100000;76.4333000;76.0590000;76.1610000;385
EURRUB;60;20180417;220000;76.2240000;76.2270000;76.0090000;76.0830000;403
EURRUB;60;20180417;230000;76.1060000;76.1545000;75.9960000;76.1056000;290
EURRUB;60;20180418;000000;76.1026000;76.1510000;75.9970000;76.0882000;297
EURRUB;60;20180418;010000;76.1070000;76.1410000;75.9960000;76.0670000;78
EURRUB;60;20180418;020000;76.1460000;76.1690000;76.0460000;76.0540000;46
EURRUB;60;20180418;030000;76.1560000;76.1660000;76.0140000;76.0590000;78
EURRUB;60;20180418;040000;76.1440000;76.1440000;76.0170000;76.0270000;98
EURRUB;60;20180418;050000;76.1150000;76.1720000;75.9990000;76.0730000;112
EURRUB;60;20180418;060000;76.1580000;76.2190000;76.0780000;76.1290000;100
EURRUB;60;20180418;070000;76.2170000;76.2310000;76.0820000;76.1150000;74
EURRUB;60;20180418;080000;76.2120000;76.2440000;76.0900000;76.0960000;66
EURRUB;60;20180418;090000;76.1740000;76.2450000;76.0870000;76.1977000;150
EURRUB;60;20180418;100000;76.2040000;76.6046000;76.0390000;76.5282000;227
EURRUB;60;20180418;110000;76.5560000;76.5560000;75.7060000;75.9610000;8005
EURRUB;60;20180418;120000;75.9600000;76.0530000;75.8110000;75.9910000;8738
EURRUB;60;20180418;130000;76.0130000;76.3650000;75.8780000;76.3440000;9041
EURRUB;60;20180418;140000;76.3670000;76.3670000;75.9370000;76.1333000;6153
EURRUB;60;20180418;150000;76.1650000;76.3750000;76.0930000;76.2090000;7195
EURRUB;60;20180418;160000;76.2050000;76.2810000;76.0340000;76.1425000;5886
EURRUB;60;20180418;170000;76.1590000;76.2190000;75.9730000;76.0510000;1418
EURRUB;60;20180418;180000;76.0650000;76.2499000;75.6400000;75.7140000;1119
EURRUB;60;20180418;190000;75.7070000;75.7380000;75.4880000;75.5940000;912
EURRUB;60;20180418;200000;75.6640000;75.6830000;75.4660000;75.5980000;523
EURRUB;60;20180418;210000;75.5960000;75.6560000;75.4670000;75.6040000;340
EURRUB;60;20180418;220000;75.5480000;75.6550000;75.4630000;75.5230000;360
EURRUB;60;20180418;230000;75.4740000;75.5582000;75.0870000;75.0900000;342
EURRUB;60;20180419;000000;75.1739000;75.3433000;75.1020000;75.3022000;272
EURRUB;60;20180419;010000;75.2840000;75.3420000;75.1980000;75.2900000;53
EURRUB;60;20180419;020000;75.2980000;75.3680000;75.1810000;75.3159000;99
EURRUB;60;20180419;030000;75.3280000;75.3550000;75.2320000;75.2400000;185
EURRUB;60;20180419;040000;75.3400000;75.3400000;75.1530000;75.2864000;221
EURRUB;60;20180419;050000;75.3050000;75.3270000;75.1170000;75.2218000;226
EURRUB;60;20180419;060000;75.2390000;75.2970000;75.1300000;75.2831000;202
EURRUB;60;20180419;070000;75.2980000;75.3330000;75.1720000;75.2631000;217
EURRUB;60;20180419;080000;75.2450000;75.3130000;75.0080000;75.0890000;213
EURRUB;60;20180419;090000;75.1380000;75.1403000;74.9290000;75.1105000;232
